pressure_gpa,scale_factor,source_type,source_value,trajectory,trajectory_path,frame,uncertainty,uncertainty_bin,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,discarded_equilibration,selected_candidate,candidate_id,candidate_file,selection_rank_in_bin,cur_score,final_selected,natoms,mini_pressure_bar,pressure_index,raw_index,rss_source_file,rss_source_path,minimized_source_path,raw_source_path,flat_sha256,minimized_sha256
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,42,0.2442365311070325,,15.91322295278861,0.20078656513267046,0.1651765015611176,,False,False,,,,,False,9,200000.0,1,42,000128.poscar,unary-W/W-00042-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00042-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00042.poscar,34d14cfd65d1b8082f1947b12173e51ed917bce328cd5a04e263e7258237e89e,34d14cfd65d1b8082f1947b12173e51ed917bce328cd5a04e263e7258237e89e
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,43,0.0021123242061199805,,14.934861211681007,0.009370479465708681,0.009036995912433739,,False,False,,,,,False,9,200000.0,1,43,000131.poscar,unary-W/W-00043-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00043-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00043.poscar,73d0394f258d9795335b944fe7a17d9342c3ba600ee13af0428ed7203e13c3fb,73d0394f258d9795335b944fe7a17d9342c3ba600ee13af0428ed7203e13c3fb
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,44,0.10893842893870492,,15.40871270973446,0.11831208645058938,0.12796249881860225,,False,False,,,,,False,9,200000.0,1,44,000134.poscar,unary-W/W-00044-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00044-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00044.poscar,b76be788e9c9f99a22c16a460a9cd32c6d824f6b52c9a7d4f72730f733d2635a,b76be788e9c9f99a22c16a460a9cd32c6d824f6b52c9a7d4f72730f733d2635a
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,45,0.006505355270810586,,15.052874730111272,0.043025756431994126,0.0433111064195071,,False,False,,,,,False,9,200000.0,1,45,000137.poscar,unary-W/W-00045-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00045-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00045.poscar,2f0ff60fc19bfaea3e1a31d401af468f7bec0557301fead5da11478917a13cac,2f0ff60fc19bfaea3e1a31d401af468f7bec0557301fead5da11478917a13cac
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,46,0.14840728224095537,,15.74985305418415,0.17520065850758618,0.28209356793956214,,False,False,,,,,False,9,200000.0,1,46,000140.poscar,unary-W/W-00046-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00046-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00046.poscar,bc2297df7257d767990361069660bfea4746e36d30f7d0847fbee930a31bd301,bc2297df7257d767990361069660bfea4746e36d30f7d0847fbee930a31bd301
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,47,0.18598792574263803,,15.70223043399153,0.25275426885781327,0.28244636170021936,,False,False,,,,,False,9,200000.0,1,47,000143.poscar,unary-W/W-00047-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00047-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00047.poscar,ba3cd23ffe63d36ba05930c94d026d6be4e041812fc78b0b3cd517b0ecce0c9c,ba3cd23ffe63d36ba05930c94d026d6be4e041812fc78b0b3cd517b0ecce0c9c
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,48,0.015314249875902955,,15.053046765887457,0.092286964997021,0.08945760895814017,,False,False,,,,,False,9,200000.0,1,48,000146.poscar,unary-W/W-00048-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00048-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00048.poscar,3c7eb6168dbe0d5a84e64b98da83d7b5e4a0bf849d0f9bd000bd56a9d4e053f7,3c7eb6168dbe0d5a84e64b98da83d7b5e4a0bf849d0f9bd000bd56a9d4e053f7
20.0,,rss_mini,20.0,rss-n9-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p200000bar.xyz,49,0.01840000473316538,,14.949381050426089,0.1119738675509596,0.10400579080321994,,False,False,,,,,False,9,200000.0,1,49,000149.poscar,unary-W/W-00049-1.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00049-1.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00049.poscar,25e35022cb044649b3f010d0732c0dfa477a748b16121b5e038e7768561cd3de,25e35022cb044649b3f010d0732c0dfa477a748b16121b5e038e7768561cd3de
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,0,0.058748158152965704,,14.277000547818595,0.23157998619613032,0.23875808183892225,,False,False,,,,,False,9,400000.0,2,0,000003.poscar,unary-W/W-00000-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00000-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00000.poscar,3c20751d06b63820b4ca8f898dfd28926b4df3fb3e13d2ea9f761644627c41b9,3c20751d06b63820b4ca8f898dfd28926b4df3fb3e13d2ea9f761644627c41b9
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,1,0.26998682171047167,,15.183501651793286,0.3638778764130295,0.45472490036751134,,False,False,,,,,False,9,400000.0,2,1,000006.poscar,unary-W/W-00001-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00001-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00001.poscar,2a950b67185d4c60ea4aa1d01422ab5cafcdbab52b52bfecf18711d88dd3518d,2a950b67185d4c60ea4aa1d01422ab5cafcdbab52b52bfecf18711d88dd3518d
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,2,0.2119576092058256,,14.8282551367298,0.2806031572912547,0.33596339345245374,,False,False,,,,,False,9,400000.0,2,2,000009.poscar,unary-W/W-00002-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00002-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00002.poscar,b0bdbb367e52696392ff7ea16ccb441dd949bfb46ff2628aac7753433c77c69c,b0bdbb367e52696392ff7ea16ccb441dd949bfb46ff2628aac7753433c77c69c
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,3,0.010323236138501595,,14.246382580599446,0.04302685123400603,0.0430286591888509,,False,False,,,,,False,9,400000.0,2,3,000012.poscar,unary-W/W-00003-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00003-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00003.poscar,01dbfe1f9dbf167a10bd6fe3c40fdad9b7037a084c261174232e3c1d3730561e,01dbfe1f9dbf167a10bd6fe3c40fdad9b7037a084c261174232e3c1d3730561e
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,4,0.008016819850083652,,14.28497380878278,0.04853638101829703,0.04768590026033163,,False,False,,,,,False,9,400000.0,2,4,000015.poscar,unary-W/W-00004-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00004-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00004.poscar,0ddf4eda5f778faaeb0095aab9628a0f419a71f54e827fbae934383a8da0541a,0ddf4eda5f778faaeb0095aab9628a0f419a71f54e827fbae934383a8da0541a
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,5,0.20202665198267006,,15.029823600501025,0.29289540871629555,0.35664754570582574,,False,False,,,,,False,9,400000.0,2,5,000018.poscar,unary-W/W-00005-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00005-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00005.poscar,63d0b5d4fa32d26be5a00c248597a306f1fb80d28b23cdf0db2516f03fbc2341,63d0b5d4fa32d26be5a00c248597a306f1fb80d28b23cdf0db2516f03fbc2341
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,6,0.32687051223651004,,15.350884724865036,0.36434526083251795,0.4506408261741443,,False,False,,,,,False,9,400000.0,2,6,000021.poscar,unary-W/W-00006-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00006-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00006.poscar,564efdb8aba95c6ddac0a9766a4975fa80bc4d1b4a8846e71879b5489f604913,564efdb8aba95c6ddac0a9766a4975fa80bc4d1b4a8846e71879b5489f604913
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,7,0.1456865726496429,,14.342245632816441,0.8716885374578638,0.8309792931549016,,False,False,,,,,False,9,400000.0,2,7,000024.poscar,unary-W/W-00007-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00007-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00007.poscar,ae0dbd9e4837921412c63ec9d6633aed28d9238d5037cb6596c4110f067e3b08,ae0dbd9e4837921412c63ec9d6633aed28d9238d5037cb6596c4110f067e3b08
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,8,0.012626454278043719,,14.25903024634716,0.052920059622750135,0.05442292142514158,,False,False,,,,,False,9,400000.0,2,8,000027.poscar,unary-W/W-00008-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00008-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00008.poscar,aec4ce9757dbbf0c86f2b354384a3e8b8ff2cb1ddba70ad28f15782bbaa21c99,aec4ce9757dbbf0c86f2b354384a3e8b8ff2cb1ddba70ad28f15782bbaa21c99
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,9,0.043869214231163106,,14.262402683541081,0.25909293079679224,0.26354906064011546,,False,False,,,,,False,9,400000.0,2,9,000030.poscar,unary-W/W-00009-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00009-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00009.poscar,94037fba184abd6e39e49ab32fea99bfb0e08ba5c52cc455f928f1ba9226cf0c,94037fba184abd6e39e49ab32fea99bfb0e08ba5c52cc455f928f1ba9226cf0c
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,10,0.013099568083937868,,14.635018605302283,0.04866873146700912,0.047364369590975466,,False,False,,,,,False,9,400000.0,2,10,000033.poscar,unary-W/W-00010-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00010-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00010.poscar,ab977273b80c1669ce35f55a148dce49c5e16f0b06289aff53ae055ff6dcc3cc,ab977273b80c1669ce35f55a148dce49c5e16f0b06289aff53ae055ff6dcc3cc
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,11,0.08019411735623755,,14.272436386255663,0.40604900893243556,0.40599774475508277,,False,False,,,,,False,9,400000.0,2,11,000036.poscar,unary-W/W-00011-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00011-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00011.poscar,5ce36665c33bff8a75503504e219d0dcfd8976b93fcb1f9e017195bb4d4fd29a,5ce36665c33bff8a75503504e219d0dcfd8976b93fcb1f9e017195bb4d4fd29a
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,12,0.01315282968490423,,14.300121475102868,0.06342255590855916,0.06549526202325373,,False,False,,,,,False,9,400000.0,2,12,000039.poscar,unary-W/W-00012-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00012-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00012.poscar,f1e40d41ea35e76b1a9a1f150615dc805caa02b402939f25b4047f506274e45a,f1e40d41ea35e76b1a9a1f150615dc805caa02b402939f25b4047f506274e45a
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,13,0.013392086876761744,,14.271201220304919,0.05470719832739222,0.05612092816232766,,False,False,,,,,False,9,400000.0,2,13,000042.poscar,unary-W/W-00013-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00013-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00013.poscar,be5c577fcd1a0874ef9216ffc6a24aa019c8f4d8468a6ba11157596c32ff81bb,be5c577fcd1a0874ef9216ffc6a24aa019c8f4d8468a6ba11157596c32ff81bb
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,14,0.008615042431688844,,14.271764792224637,0.04541778456800578,0.0431336430844036,,False,False,,,,,False,9,400000.0,2,14,000045.poscar,unary-W/W-00014-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00014-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00014.poscar,a0c6a5232d597051bbb77ba7936f774fc0db2f5ed52d0ff9802bef8887d28f27,a0c6a5232d597051bbb77ba7936f774fc0db2f5ed52d0ff9802bef8887d28f27
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,15,0.014999337373847123,,14.313719630554866,0.08825809127083814,0.09173951725962426,,False,False,,,,,False,9,400000.0,2,15,000048.poscar,unary-W/W-00015-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00015-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00015.poscar,645ce101caf6e18504a5880d294360f41e5760e5f6adce970572132844ad9a58,645ce101caf6e18504a5880d294360f41e5760e5f6adce970572132844ad9a58
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,16,0.19819329535839353,,15.009215674212035,0.19408611371807546,0.35183569578511076,,False,False,,,,,False,9,400000.0,2,16,000051.poscar,unary-W/W-00016-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00016-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00016.poscar,0b49841e0249aff755fafb022b712078dd10da2936aad994354a7055c3c37db1,0b49841e0249aff755fafb022b712078dd10da2936aad994354a7055c3c37db1
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,17,0.0002863653953721412,,14.268001917885057,0.001679470332811994,0.001659912007154968,,False,False,,,,,False,9,400000.0,2,17,000054.poscar,unary-W/W-00017-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00017-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00017.poscar,5646f00adc34f6ad05e44e14e82adca473fe68f3663eb48ec0b04b54e7ba1d32,5646f00adc34f6ad05e44e14e82adca473fe68f3663eb48ec0b04b54e7ba1d32
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,18,0.2518708419938479,,15.148116757566319,0.31399923426586357,0.4927273354472162,,False,False,,,,,False,9,400000.0,2,18,000057.poscar,unary-W/W-00018-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00018-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00018.poscar,2257d16832464ca2bd43f6580d14f561658ebb02981d233bc5b6fe386e935314,2257d16832464ca2bd43f6580d14f561658ebb02981d233bc5b6fe386e935314
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,19,0.17074711437022197,,14.962418469852528,0.22271516400210284,0.261915998746122,,False,False,,,,,False,9,400000.0,2,19,000060.poscar,unary-W/W-00019-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00019-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00019.poscar,952162ca92f929cb4921dba8cb5bf65edb1d61c1f3099e1f132f42ce7c93033e,952162ca92f929cb4921dba8cb5bf65edb1d61c1f3099e1f132f42ce7c93033e
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,20,0.22373321503871002,,15.161181863334061,0.3025498410701817,0.49437005374548987,,False,False,,,,,False,9,400000.0,2,20,000063.poscar,unary-W/W-00020-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00020-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00020.poscar,57a1bd32618deae0f95c715c255deef4c26d3305094119dd098ff3d9cede38f1,57a1bd32618deae0f95c715c255deef4c26d3305094119dd098ff3d9cede38f1
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,21,0.006059353041252296,,14.25851800455676,0.03178881903163468,0.03092599177398804,,False,False,,,,,False,9,400000.0,2,21,000066.poscar,unary-W/W-00021-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00021-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00021.poscar,8f90c02265ac02a9bb6dd7d491581c5b301e432dc8ab98764fcf321516aa8e36,8f90c02265ac02a9bb6dd7d491581c5b301e432dc8ab98764fcf321516aa8e36
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,22,0.00024380812569880998,,14.301939295397855,0.0017023033792007336,0.0016767124505061568,,False,False,,,,,False,9,400000.0,2,22,000069.poscar,unary-W/W-00022-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00022-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00022.poscar,48a942eae95b648d2deb97462d2ea50e1e0591b13a0fa338a0d7926d09fe37c1,48a942eae95b648d2deb97462d2ea50e1e0591b13a0fa338a0d7926d09fe37c1
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,23,0.006933579467559321,,14.261266611416861,0.03327801120643286,0.032069221240926725,,False,False,,,,,False,9,400000.0,2,23,000072.poscar,unary-W/W-00023-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00023-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00023.poscar,889e4156843eb28c60e29c15c4f525c719bcf02c547dca89fa963bcc6e7dfa1e,889e4156843eb28c60e29c15c4f525c719bcf02c547dca89fa963bcc6e7dfa1e
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,24,0.28064022872913985,,15.221344649933087,0.33577469639002494,0.31666609706170834,,False,False,,,,,False,9,400000.0,2,24,000075.poscar,unary-W/W-00024-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00024-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00024.poscar,beea8ce2479cea7c8819a921b4157d79c8f71261ba355625084f0a43d9ab710e,beea8ce2479cea7c8819a921b4157d79c8f71261ba355625084f0a43d9ab710e
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,25,0.16415512461717724,,14.286869525933405,0.721522205309917,0.7178099984037491,,False,False,,,,,False,9,400000.0,2,25,000078.poscar,unary-W/W-00025-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00025-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00025.poscar,fc1db0613b817a8b73cb87e6a61b6d649357e1f72dff3bc6c181c5fb28ddc381,fc1db0613b817a8b73cb87e6a61b6d649357e1f72dff3bc6c181c5fb28ddc381
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,26,0.001489114553634554,,14.267125373787406,0.009517538776554214,0.009456827173258235,,False,False,,,,,False,9,400000.0,2,26,000081.poscar,unary-W/W-00026-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00026-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00026.poscar,13d1ea7aabf525ae0dc6c9a557c0932d7c3fe921a1bb9eb015c895afffaf1506,13d1ea7aabf525ae0dc6c9a557c0932d7c3fe921a1bb9eb015c895afffaf1506
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,27,0.00224278177726416,,14.295506600475294,0.01321123431182888,0.0130215130069245,,False,False,,,,,False,9,400000.0,2,27,000084.poscar,unary-W/W-00027-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00027-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00027.poscar,d04173a5fee23af0632d2ad922a1a1df92f48062f222759334550bb2d2c00d72,d04173a5fee23af0632d2ad922a1a1df92f48062f222759334550bb2d2c00d72
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,28,0.0036531771179925277,,14.258170800203787,0.020172251015924802,0.02059535599739689,,False,False,,,,,False,9,400000.0,2,28,000087.poscar,unary-W/W-00028-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00028-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00028.poscar,cf1d39adda5dcbef4ee283ed417d73a0a4cee61fa8812bebd9d38158b991fa58,cf1d39adda5dcbef4ee283ed417d73a0a4cee61fa8812bebd9d38158b991fa58
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,29,0.07237563023611367,,14.297672718930633,0.26680017149403,0.28317469263588974,,False,False,,,,,False,9,400000.0,2,29,000090.poscar,unary-W/W-00029-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00029-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00029.poscar,75e7b33179be18644850b3fe9146a22d78b89ffcf7826ecd85b457baa054eec7,75e7b33179be18644850b3fe9146a22d78b89ffcf7826ecd85b457baa054eec7
40.0,,rss_mini,40.0,rss-n9-p400000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p400000bar.xyz,30,0.2700797724447705,,15.02813095170878,0.35360548765288174,0.42023027968639776,,False,False,,,,,False,9,400000.0,2,30,000093.poscar,unary-W/W-00030-2.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00030-2.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00030.poscar,f50039b45490b331fb8963c53f0a9bb7740babb7328b30a7db731b13272410ed,f50039b45490b331fb8963c53f0a9bb7740babb7328b30a7db731b13272410ed
