source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2050,0.1512059565,18.45152732602708,3.22376375,3.200117301,-0.8977661163,16,1.9668564684717,passed,31,P-1GPa_frame00002050_U0.151206.poscar,False,,,,,,,,0.9999014529
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2100,0.182279707,17.421996319007373,3.56362008,3.790562679,4.515220382,16,1.9082564610639752,passed,32,P-1GPa_frame00002100_U0.182280.poscar,False,,,,,,,,0.9999826414
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2150,0.1887878174,17.802292710422996,3.486238291,3.535405607,0.6578292865,16,2.2887490921863627,passed,33,P-1GPa_frame00002150_U0.188788.poscar,False,,,,,,,,0.9998602944
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2201,0.1328536442,18.540298653873034,2.375105451,2.281958205,-0.6731485501,16,2.120642595518272,passed,34,P-1GPa_frame00002201_U0.132854.poscar,True,83,cur-fill,0.009388833179,000083.poscar,5.460873904e-06,6.559226764e-07,0.9931429423,0.999932881
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2251,0.1718473233,18.060771075632992,3.367769875,3.452722798,1.032855897,16,1.9838722617673015,passed,35,P-1GPa_frame00002251_U0.171847.poscar,False,,,,,,,,0.9999438304
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2302,0.1369061385,18.307383344835088,2.715985959,2.739534356,-1.49422347,16,2.0979529504745047,passed,36,P-1GPa_frame00002302_U0.136906.poscar,True,17,cur-fill,0.01733701117,000017.poscar,0.006889408142,0.0009974786773,0.9961294089,0.9999206981
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2352,0.1596678804,18.538722967971673,2.874292975,2.937230181,-0.4634680842,16,2.0851512953397764,passed,37,P-1GPa_frame00002352_U0.159668.poscar,False,,,,,,,,0.9999429788
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2402,0.133816425,16.852148430809816,2.374509909,2.310179629,6.615408016,16,2.073235324175664,passed,38,P-1GPa_frame00002402_U0.133816.poscar,False,,,,,,,,0.9999611093
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2453,0.1402349977,17.730711396007404,2.611083945,2.553745721,1.680375637,16,2.3020280779690925,passed,39,P-1GPa_frame00002453_U0.140235.poscar,False,,,,,,,,0.9998092512
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2511,0.1300352508,17.679240683124178,3.314651135,3.240027378,2.595863807,16,2.156778247790763,passed,40,P-1GPa_frame00002511_U0.130035.poscar,False,,,,,,,,0.9998975972
