source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3067,0.1716511476,20.56814516329543,6.12244219,6.12095144,0.4764646218,16,2.299534703895393,passed,47,P-2GPa_frame00003067_U0.171651.poscar,True,63,cur-fill,0.01890566617,000063.poscar,1.685263116e-05,3.42231095e-06,0.9981159118,0.9999846156
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3119,0.1646984825,19.92955701791687,7.043150069,7.016454655,2.278798864,16,2.215269772495597,passed,48,P-2GPa_frame00003119_U0.164698.poscar,False,,,,,,,,0.9999924077
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3184,0.1702684927,19.20410186044205,4.940979748,5.00161314,9.474089527,16,2.3642370969251294,passed,49,P-2GPa_frame00003184_U0.170268.poscar,True,79,cur-fill,0.01162522982,000079.poscar,5.287791644e-06,6.482783341e-07,0.9985214035,0.9999888133
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3241,0.1918071498,19.43030603177004,6.794735224,6.761401198,6.805564233,16,2.1661177832807805,passed,50,P-2GPa_frame00003241_U0.191807.poscar,False,,,,,,,,0.9999775149
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3299,0.1660327657,18.949578466150093,6.089722368,6.004003139,12.6005637,16,2.347628683392162,passed,51,P-2GPa_frame00003299_U0.166033.poscar,False,,,,,,,,0.9999810511
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3355,0.1792645578,21.19468585485628,5.844869699,5.811517077,-1.167696271,16,2.2972829009283138,passed,52,P-2GPa_frame00003355_U0.179265.poscar,False,,,,,,,,0.9999943635
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3405,0.2183241729,20.476446013216734,4.526192207,4.663729878,5.23349217,16,2.2304078336880866,passed,53,P-2GPa_frame00003405_U0.218324.poscar,True,32,cur-fill,0.05265750194,000032.poscar,0.0008107493707,0.0001902416229,0.9965276821,0.9999805647
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3455,0.1755041484,19.3453734325651,5.485677052,5.370625814,15.06854779,16,2.2783717301799897,passed,54,P-2GPa_frame00003455_U0.175504.poscar,False,,,,,,,,0.999973307
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3505,0.214714707,21.389708218416228,4.311336276,4.16297443,0.7834928798,16,2.2799308261135454,passed,55,P-2GPa_frame00003505_U0.214715.poscar,False,,,,,,,,0.999975748
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3555,0.1960826362,22.04079618656664,6.257260226,6.132421322,0.01934756182,16,2.3310572731696246,passed,56,P-2GPa_frame00003555_U0.196083.poscar,True,8,cur-fill,0.04125619098,000008.poscar,0.02393878853,0.005909050593,0.992524339,0.9999778275
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3605,0.3384016686,20.072212104242805,5.750185011,5.844964783,10.69026068,16,2.2471153981030874,passed,57,P-2GPa_frame00003605_U0.338402.poscar,False,,,,,,,,0.9999778851
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3655,0.2354579891,21.174350721101835,6.9545471,6.916100375,1.206680222,16,2.092262221809638,passed,58,P-2GPa_frame00003655_U0.235458.poscar,True,22,cur-fill,0.03033316487,000022.poscar,0.002033991239,0.0004729906433,0.9928535042,0.9999897494
