source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,528,11.79125594,12.645127985179695,4.15569455,5.712615853,44.69691377,32,2.0511712622990945,2.043896622843461,0.8773061684727191,passed,29,scale-0p9_frame00000528_U11.791256.poscar,False,,,,,,,,0.9997691903
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,529,12.8239429,12.645127985179695,5.121842208,7.346817935,46.67660465,32,1.8884229281361231,2.0460246148281156,0.8782195710752445,passed,30,scale-0p9_frame00000529_U12.823943.poscar,False,,,,,,,,0.9997605823
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,530,13.13046404,12.645127985179695,7.688564734,6.288388314,44.88636483,32,1.826078141420971,2.035093715976661,0.873527677717159,passed,31,scale-0p9_frame00000530_U13.130464.poscar,False,,,,,,,,0.9997371239
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,531,13.27909772,12.645127985179695,6.325767731,7.391141899,43.02026655,32,1.9119172281168946,2.0203995742562966,0.8672204794823708,passed,32,scale-0p9_frame00000531_U13.279098.poscar,False,,,,,,,,0.9997056339
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,532,12.25769955,12.645127985179695,4.009167071,9.401735693,45.58683485,32,1.9419493905257645,2.005472781690588,0.8608134200220001,passed,33,scale-0p9_frame00000532_U12.257700.poscar,False,,,,,,,,0.9997057207
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,533,9.160250428,12.645127985179695,3.682355673,7.527175879,46.13364341,32,1.9913897070599738,2.034799703813267,0.8734014782403025,passed,34,scale-0p9_frame00000533_U9.160250.poscar,False,,,,,,,,0.9997204905
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,534,8.546320057,12.645127985179695,6.787801762,6.559504742,45.62974928,32,1.9268369575197437,2.0985388326591425,0.9007603623857101,passed,35,scale-0p9_frame00000534_U8.546320.poscar,False,,,,,,,,0.9996914878
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,535,9.652987272,12.645127985179695,7.412186789,10.21843407,46.76454577,32,1.8522428156625081,2.159801135958856,0.9270561133444423,passed,36,scale-0p9_frame00000535_U9.652987.poscar,False,,,,,,,,0.9996884285
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,536,10.5079106,12.645127985179695,4.771892074,10.80650963,47.67912009,32,1.9120594560387434,2.1662263678069524,0.9298140295086954,passed,37,scale-0p9_frame00000536_U10.507911.poscar,False,,,,,,,,0.9997118488
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,537,9.319338307,12.645127985179695,4.119380435,9.821952231,43.87949173,32,1.9951556823578367,2.147522965866476,0.9217859278374,passed,38,scale-0p9_frame00000537_U9.319338.poscar,False,,,,,,,,0.9997160775
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,538,8.498689137,12.645127985179695,5.396129437,10.91910404,41.48877112,32,2.0101008002335856,2.127264609684286,0.9130903897934909,passed,39,scale-0p9_frame00000538_U8.498689.poscar,False,,,,,,,,0.9997299663
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,539,10.72860879,12.645127985179695,5.874409447,10.95051031,45.40770342,32,1.8497170884244043,2.114225971943655,0.9074937871128607,passed,40,scale-0p9_frame00000539_U10.728609.poscar,False,,,,,,,,0.9997372419
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,540,13.27679445,12.645127985179695,5.888225929,11.2804314,45.50553437,32,1.8033156910368648,2.100776674396127,0.9017209160350386,passed,41,scale-0p9_frame00000540_U13.276794.poscar,False,,,,,,,,0.9997241149
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,541,10.41706865,12.645127985179695,5.26428517,10.36185888,46.40025641,32,1.8979671328412275,2.068603462239434,0.8879111385887698,passed,42,scale-0p9_frame00000541_U10.417069.poscar,False,,,,,,,,0.9997231018
