source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,11,0.15219893507895393,13.284424781391177,0.27373621558914024,0.3199691520145911,,15,2.037430495727752,1.9304670802961101,0.8151073615225639,passed,7,rss-n15-p400000bar_frame00000011_U0.152199.poscar,False,,,,,,,,0.9999866691
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,14,0.16018772701123904,13.35806108363636,0.2347195683027522,0.24052877918869323,,15,2.0854353934962644,1.9499528906100199,0.821819252084682,passed,8,rss-n15-p400000bar_frame00000014_U0.160188.poscar,True,7,cur-fill,0.0926033155,000007.poscar,0.01707277489,0.005255498045,0.93656238,0.9999150641
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,15,0.1360000355475271,13.30778806323016,0.17441875628385592,0.26025071556800744,,15,2.1686243128211915,1.8896493368779999,0.7974055624250699,passed,9,rss-n15-p400000bar_frame00000015_U0.136000.poscar,True,78,cur-fill,0.03418399687,000078.poscar,2.60865709e-06,6.005400795e-07,0.9952960459,0.9999365625
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,16,0.1607427599885688,13.259417045451693,0.1831847338154427,0.2641945089048247,,15,2.005352460941999,1.8842587583615866,0.7960965327368877,passed,10,rss-n15-p400000bar_frame00000016_U0.160743.poscar,True,16,cur-fill,0.0496115779,000016.poscar,0.003199674167,0.0007809323609,0.9131625033,0.9999559149
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,19,0.2317731654683321,13.326564263643432,0.24016481831579978,0.2748753600972139,,15,2.0316165793664482,1.845528331291177,0.7784211916562385,passed,11,rss-n15-p400000bar_frame00000019_U0.231773.poscar,True,68,cur-fill,0.05674468887,000068.poscar,5.851481104e-06,1.648689861e-06,0.9793573514,0.9999598045
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,22,0.14016782720210436,13.482964833323194,0.1306852356870192,0.29781583666047445,,15,2.2644461376211313,1.9318044106905223,0.8116485542198341,passed,12,rss-n15-p400000bar_frame00000022_U0.140168.poscar,True,10,cur-fill,0.07853380114,000010.poscar,0.007455393531,0.002369551779,0.9667229215,0.9999149993
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,23,0.21456573760245048,13.447510735444334,0.21283304718088153,0.27955364522936554,,15,1.9829755883439435,1.8425067374639723,0.7748098230218285,passed,13,rss-n15-p400000bar_frame00000023_U0.214566.poscar,True,91,cur-fill,0.02048040896,000091.poscar,2.60865709e-06,4.134339369e-07,0.9915919297,0.9999588876
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,24,0.13439099745462915,13.468527575548128,0.23835524929430185,0.3335241237931556,,15,2.138641911720178,1.8883322197907526,0.7936670737601076,passed,14,rss-n15-p400000bar_frame00000024_U0.134391.poscar,True,67,cur-fill,0.09551624141,000067.poscar,6.486384148e-06,2.63464625e-06,0.9938526357,0.999949305
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,32,0.13895974281648413,13.449943919602562,0.1702317432670663,0.23867925667257595,,15,2.156694954078803,1.8621177893664038,0.7830094278541709,passed,15,rss-n15-p400000bar_frame00000032_U0.138960.poscar,True,94,cur-fill,0.01861191843,000094.poscar,2.60865709e-06,5.308837157e-07,0.995413691,0.9999556628
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,34,0.14740737264064122,13.44665053133044,0.27994152838414815,0.45057615243953153,,15,2.122752977598481,1.9278833304680267,0.8107296236280492,passed,16,rss-n15-p400000bar_frame00000034_U0.147407.poscar,True,100,cur-fill,0.01449418161,000100.poscar,2.60865709e-06,4.597482605e-07,0.9908651974,0.9999467729
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,35,0.21936546892900846,13.423313476114963,0.24870551062640306,0.3192434293217643,,15,2.050818743629126,1.8555390892586368,0.7807587563043744,passed,17,rss-n15-p400000bar_frame00000035_U0.219365.poscar,True,77,cur-fill,0.03957397138,000077.poscar,2.60865709e-06,6.590407185e-07,0.9907109884,0.9999120713
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,36,0.21061977863825188,13.347023292541804,0.16649762944613633,0.24249061613747358,,15,2.0698978453398134,1.8661134155216075,0.7867013502667451,passed,18,rss-n15-p400000bar_frame00000036_U0.210620.poscar,False,,,,,,,,0.9999237246
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,45,0.1405461768577049,13.283193132389222,0.3054561951057978,0.31704423068475507,,15,2.117783408474568,1.9026719411484259,0.8033961593806499,passed,19,rss-n15-p400000bar_frame00000045_U0.140546.poscar,True,30,cur-fill,0.06498087415,000030.poscar,0.0004844714785,0.0001615447269,0.9852151467,0.9999440436
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,46,0.17282504895394918,13.380780761248323,0.2676288081004579,0.3980271249478747,,15,2.062787527907974,1.8576318190347214,0.7824666262055178,passed,20,rss-n15-p400000bar_frame00000046_U0.172825.poscar,True,39,cur-fill,0.09650440667,000039.poscar,0.0001874543056,6.367520202e-05,0.9754062834,0.999899509
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,47,0.14154168838161077,13.320508289333247,0.21133108587533764,0.3528175668186915,,15,2.2377334640572313,1.7779204098006922,0.7500186276577683,passed,21,rss-n15-p400000bar_frame00000047_U0.141542.poscar,True,6,cur-fill,0.2445022416,000006.poscar,0.02071971769,0.01119023156,0.7327897618,0.9999090615
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,49,0.1395275041829247,13.344034283221873,0.17206036259144006,0.30941007196016135,,15,2.1088559251711305,1.8573914735275827,0.7830828832651949,passed,22,rss-n15-p400000bar_frame00000049_U0.139528.poscar,False,,,,,,,,0.9999467154
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,20,0.15940455731933753,14.82274942931479,0.4509199290340679,0.4445825344917281,,18,2.0095255164221064,1.9700523580482348,0.8019885714205599,passed,1,rss-n18-p200000bar_frame00000020_U0.159405.poscar,True,47,cur-fill,0.1068066042,000047.poscar,7.487747357e-05,2.630795699e-05,0.9964877312,0.9999770592
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,35,0.13677254420104565,14.870665707408502,0.3942507846248663,0.4150438820315713,,18,2.076957153266003,1.9652038751327787,0.7991546084735554,passed,2,rss-n18-p200000bar_frame00000035_U0.136773.poscar,True,33,cur-fill,0.1257636711,000033.poscar,0.0003496993849,0.0001438972878,0.9865653343,0.9999628953
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,43,0.14376977633545732,14.850413949594238,0.17196500076817253,0.2862737046248138,,18,2.0108545540689122,1.9488047227843621,0.792845934453637,passed,3,rss-n18-p200000bar_frame00000043_U0.143770.poscar,True,4,cur-fill,0.04298812139,000004.poscar,0.04695424689,0.01041819715,0.9357070468,0.9999288508
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,1,0.2582223942161379,13.275905619767034,0.21214509105804355,0.3197381362654817,,18,1.9486652780837375,1.976558631749138,0.8347472227824647,passed,1,rss-n18-p400000bar_frame00000001_U0.258222.poscar,False,,,,,,,,0.9999818996
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,7,0.13774738332329203,13.461182608171066,0.3567379639767222,0.41380398142647373,,18,2.3586627745763202,1.8174916766349043,0.7640316660869572,passed,2,rss-n18-p400000bar_frame00000007_U0.137747.poscar,True,81,cur-fill,0.03292178601,000081.poscar,2.60865709e-06,5.596155479e-07,0.9753320068,0.9998500758
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,20,0.2091474029758442,13.266194464538055,0.2779731477859874,0.24037641783473412,,18,1.9528199503761392,1.950455313904954,0.8239241230491429,passed,3,rss-n18-p400000bar_frame00000020_U0.209147.poscar,True,84,cur-fill,0.02942888184,000084.poscar,2.60865709e-06,4.763729672e-07,0.9788647451,0.9999572607
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,25,0.137549699935023,13.400375362799615,0.14687686470218853,0.29282912596166005,,18,2.183378112232179,1.8857770184223723,0.7939345179414714,passed,4,rss-n18-p400000bar_frame00000025_U0.137550.poscar,True,66,cur-fill,0.09189144263,000066.poscar,7.154257214e-06,2.66910808e-06,0.9580646377,0.9999580746
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,26,0.13554647069329814,13.32268211163393,0.27259859161058553,0.2900801224201509,,18,2.2130796273814037,1.8316484634581318,0.7726418670194204,passed,5,rss-n18-p400000bar_frame00000026_U0.135546.poscar,False,,,,,,,,0.9999589722
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,27,0.18093342203665722,13.27664966857502,0.22236568598969114,0.26460761764835816,,18,2.0061149891331893,1.860225717087764,0.7856024192603196,passed,6,rss-n18-p400000bar_frame00000027_U0.180933.poscar,False,,,,,,,,0.9999181774
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,34,0.19563861956662387,13.384166890088881,0.23202768699688078,0.31267675103787373,,18,2.0489860968674978,1.8687605147029425,0.7870878374929122,passed,7,rss-n18-p400000bar_frame00000034_U0.195639.poscar,True,79,cur-fill,0.03350729595,000079.poscar,2.60865709e-06,5.967015807e-07,0.990390535,0.9999628794
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,35,0.168392598235019,13.38854963264039,0.33832567611351677,0.32300067727348913,,18,1.998448000722067,1.901345347633088,0.8007245832002662,passed,8,rss-n18-p400000bar_frame00000035_U0.168393.poscar,True,69,cur-fill,0.1089154039,000069.poscar,5.247744262e-06,2.080710645e-06,0.9921311166,0.9999245613
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,36,0.2191353254150445,13.440774734451294,0.23147557414231723,0.31424219544885607,,18,2.0220832910984887,1.8823228777931076,0.791685492330412,passed,9,rss-n18-p400000bar_frame00000036_U0.219135.poscar,True,5,cur-fill,0.03272596914,000005.poscar,0.02852070235,0.005346461509,0.9637538565,0.9999460662
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,38,0.1722649894600035,13.478704699479275,0.282649344309945,0.3630556584500185,,18,2.0533795816999496,1.8737664588914031,0.7873468139961017,passed,10,rss-n18-p400000bar_frame00000038_U0.172265.poscar,True,24,cur-fill,0.05091909754,000024.poscar,0.0009860364352,0.0002748673441,0.9862298725,0.999926962
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,43,0.17227468960917755,13.35401832158258,0.20101511574506697,0.30110900519144584,,18,1.9908286496989478,1.9168377270529782,0.8079441845133164,passed,11,rss-n18-p400000bar_frame00000043_U0.172275.poscar,True,54,cur-fill,0.06248238036,000054.poscar,3.16911643e-05,1.220600106e-05,0.9696113486,0.9999555632
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,6,0.15187154466406286,14.946241239686037,0.5010522388693394,0.4860599275014485,,20,1.9956069342238143,1.9693722154904838,0.7994975622919099,passed,1,rss-n20-p200000bar_frame00000006_U0.151872.poscar,True,1,cur-fill,0.02011143078,000001.poscar,0.3257734537,0.04845627435,0,0.9997303848
