source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3544,0.2236242282,17.51004386514086,7.123820048,6.945367277,7.443491785,16,2.2643802842886838,passed,60,P-2GPa_frame00003544_U0.223624.poscar,False,,,,,,,,0.9999915503
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3596,0.2092924234,17.398761985269704,6.974037113,6.989375067,11.3941211,16,2.2124249738185173,passed,61,P-2GPa_frame00003596_U0.209292.poscar,True,53,cur-fill,0.02027193154,000053.poscar,6.17905403e-05,9.57349621e-06,0.9995992327,0.9999878202
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3646,0.2602059447,17.489095848672545,7.28545581,7.306615554,6.358808066,16,2.3159393565061936,passed,62,P-2GPa_frame00003646_U0.260206.poscar,False,,,,,,,,0.999998068
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3696,0.2387173182,18.389798059775067,4.109258228,4.178465576,4.906407787,16,2.1920457316568247,passed,63,P-2GPa_frame00003696_U0.238717.poscar,True,15,cur-fill,0.02741160381,000015.poscar,0.006465617862,0.001271067257,0.9971113192,0.9999720244
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3746,0.2163999281,17.913366877144266,4.455383697,4.355827897,-1.117912759,16,2.3277975737639363,passed,64,P-2GPa_frame00003746_U0.216400.poscar,False,,,,,,,,0.9999909079
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3798,0.2123471081,18.20487287350145,8.326122596,8.455252726,-6.328923815,16,2.1999248062007126,passed,65,P-2GPa_frame00003798_U0.212347.poscar,False,,,,,,,,0.9999327356
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3848,0.3156174907,17.55768909014149,9.296391043,9.480316822,9.040317166,16,2.1431427253278645,passed,66,P-2GPa_frame00003848_U0.315617.poscar,True,34,cur-fill,0.03724769761,000034.poscar,0.0005490095324,0.0001303903365,0.9985632199,0.9999746833
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3898,0.2305847078,16.78303274364316,5.768402456,5.929261314,17.56226757,16,2.3504520658177386,passed,67,P-2GPa_frame00003898_U0.230585.poscar,False,,,,,,,,0.9999963433
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3955,0.2293324978,18.19738685708359,6.394495099,6.327063505,-7.545606973,16,2.3043604301321685,passed,68,P-2GPa_frame00003955_U0.229332.poscar,False,,,,,,,,0.9999303396
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4009,0.2115660394,17.67410678228233,5.505431239,5.433154932,7.004146436,16,2.3474313812722634,passed,69,P-2GPa_frame00004009_U0.211566.poscar,False,,,,,,,,0.9999828
